lambda0,eta,chi1,chi2,snr,predicted_lambda0,predicted_eta,predicted_spin1,predicted_spin2,predicted_snr,TPE,CMAES
0.8013115121371359,0.2341113943381029,-0.037286961567953074,-0.03638508634765628,7.814424192509789,0.8009633705018244,0.23470787112782784,-0.019089261799111714,-0.003074907263145986,7.806469873196499,11.432694673538208,84.11758708953857
0.7326638550951723,0.24372035328586705,0.03608794973953475,-0.04452742525042486,6.64652472835936,0.7335144968971492,0.23994482654519766,0.00023608482514271556,-0.007461714599766821,6.959684285142235,0.0072824954986572266,81.48891997337341
0.4749658567966327,0.23299942768898177,-0.033745173369868584,0.01765468512002663,10.675920685978813,0.4742413080720199,0.2336283237798379,0.04139583607569254,0.003181640548004662,9.10083375663446,1.2793090343475342,80.40242981910706
0.8397786758427546,0.24648831796903253,0.04127863598570933,-0.010389694831493476,8.778198412656074,0.8398804200145106,0.231571021977028,0.04697647012548205,0.04533219913146384,8.69564070266663,3.4238510131835938,82.01424670219421
0.8362115641346014,0.23065901202140607,-0.024459646996483553,0.03111227411723691,6.780574366534832,0.9568518542132283,0.24428687295573445,0.022267390814289523,0.00010435997208382147,6.6436258902499965,1.9325852394104004,84.3766839504242
0.4102459583241937,0.23483906360414175,0.04618576998671997,0.030556419522467626,9.737510835642222,0.4108166457027332,0.2391701107645857,0.008873031098435825,-0.007176241857631216,8.815181588814095,0.04012918472290039,84.37074160575867
0.7277249754659801,0.24238811840001312,-0.0021766616296517646,0.0049839180940260824,7.148096556273555,0.7275193618173389,0.23714482620908403,0.027819241587508953,0.007681026834110108,7.174229772232524,1.661287546157837,84.45962023735046
0.7815162585576477,0.24015413417393133,0.04696099323134843,-0.004806123074213742,10.110851803474674,0.7815204032786311,0.24323865596061187,0.015333539604709845,0.014256858759334634,9.783739783908068,0.9904003143310547,84.00096082687378
0.7939012918060193,0.24324656620684712,-0.04471326567521529,-0.017014009771523342,12.347834301850781,0.7940312327720118,0.23076577536214143,-0.02832163612676051,0.010388943661502961,12.54850214013316,1.2445082664489746,84.17879629135132
0.5770308950457383,0.22931903083377042,0.04304974345392766,0.04481351419576951,7.982971724120885,0.5772470493500235,0.24232128252471963,0.004614112364119391,-0.015062083012623843,7.753077562641437,0.039292335510253906,84.39260792732239
0.4117632758460533,0.2354516741355826,0.025549957872960605,0.041392052415542696,9.505199416266088,0.41208108986475606,0.24511391218509432,3.2876981674867523e-06,-0.018398648807766864,9.145893431971535,0.46085643768310547,84.78014206886292
