lambda0,eta,chi1,chi2,snr,predicted_lambda0,predicted_eta,predicted_spin1,predicted_spin2,predicted_snr,TPE,CMAES
0.5181881550438209,0.2481301268085962,0.03796017896011407,0.024854142801327903,6.471721171896933,0.925893711611703,0.23424515609012936,0.0017076152652224647,0.004074701511713699,6.657673803973861,8.324529647827148,83.56275224685669
0.7668384329149093,0.2316671664432007,0.03670820495183956,0.03467589227273549,6.5915934040870034,0.9029697105272896,0.24244821471173872,-0.009698089405632479,-0.026607417721138425,6.534533969628198,0.9779961109161377,84.94414734840393
0.5319162354708304,0.24323891026882424,0.0401975387330739,-0.03840131331011858,11.008480172021018,0.5320642357031774,0.24268419323701965,-0.005755360314381348,0.003327782418490556,10.923794355139277,0.2567167282104492,82.38438606262207
0.5415927643679542,0.2356548487733698,0.03434118487405395,-0.014609146826815779,8.725794107222995,0.5417451023863475,0.23000283968869814,0.02831161589408178,0.01921800460888004,8.256393755548718,0.24359989166259766,84.64603519439697
0.9861839311833519,0.2393790948127668,0.011431265109163223,0.0010081236578435501,7.044102912108905,0.5690918710650876,0.22872312941254547,-0.043745109143321,-0.01861470242593384,6.635641895417142,0.5177876949310303,84.61920285224915
0.9352595926340466,0.24623104742510896,-0.049303539561018676,-0.03554025327748292,6.434978424883213,0.9568734442730913,0.2437639959740063,0.041943217406180414,-0.026932849656276677,6.654040272107363,0.058858394622802734,84.35039448738098
0.9815517999239617,0.23586966428495632,0.03450777632714978,-0.01494047708279788,5.136829311306006,0.8677496856874005,0.23963751000841965,-0.024362249102835146,-0.004003664732290926,6.532900525220535,1.4784669876098633,83.24638199806213
0.4864967029205638,0.22827339766049412,0.041906549900037324,0.010291089582888956,6.951239530218313,0.48643066044763483,0.24541401906459243,-0.02887327944590617,0.014568498876486063,7.008130374493832,0.46134495735168457,84.36025047302246
0.9244429868668728,0.23490059389165874,-0.006370814222906654,0.03376865968118972,13.05557831217824,0.925141068422131,0.22836997795192168,-0.014749236143103438,0.007841366518347895,11.755257538340343,1.0268199443817139,84.58519649505615
0.3461159335301783,0.22883727671392443,-0.047150977333014835,0.03911641909080765,7.505830095406611,0.9258561659957657,0.23918013382124947,-0.0016064239873056635,-0.007325919178197762,6.709659776260882,0.4148569107055664,81.60535311698914
0.9737361506324228,0.2344360100829312,-0.018553688364871666,-0.005703193763262768,6.393880331754737,0.9030645561807292,0.23716147639225732,-0.0088011121956997,-0.0173133269099743,6.533245312129865,1.7159583568572998,83.91244721412659
0.7902796906290197,0.22967153245807165,0.01809985539408486,-0.01647859645226115,7.8111200746113205,0.7905683770719627,0.2374857360624002,-0.013488004838846532,-0.04367483371714903,7.819885572173466,0.45915913581848145,84.51158833503723
0.7587479011072118,0.22590445172280113,-0.021340515332176235,0.042181055785718125,7.158446875712457,0.9028751926271315,0.2368543062871508,0.018351185399459263,-0.04371727297095208,6.530846334456908,4.048757314682007,83.27172183990479
0.49514888270058804,0.22320534095986153,0.04066034669390951,-0.015311069300158076,7.8019710373640105,0.49535414215350215,0.2312973829523942,-0.021627398107569987,0.015728808113170983,7.848117202104289,6.334497928619385,84.99252772331238
0.4153707283344903,0.22438934053303622,0.03481027399395378,0.03700526796163456,5.536039687702442,0.9257284529055835,0.22907101601673713,0.027693140406083977,0.007326654927899676,6.573522568745599,6.530864000320435,84.65220904350281
0.5137400132892859,0.23551970823165716,-0.040838760824910836,0.04870120058454652,8.133005068849045,0.5139959036756896,0.22934718320684574,-0.012544809036763825,-0.006229058681807072,8.067125077723883,0.49900364875793457,85.5199089050293
0.6274724594527508,0.23069542592088335,-0.02481945831567253,-0.03701149866209666,9.937105038715819,0.6258166713722505,0.24097325416013063,0.021107498428456564,0.04389088385917543,9.5556375616981,1.1918349266052246,83.1191418170929
0.6355238270493325,0.22692190001254003,-0.027618550440964496,-0.011416899063949618,5.678244776326393,0.5690515024642342,0.2272492306996928,-0.049172679871166275,0.00915042216146398,6.626452658117367,0.5414698123931885,82.28544282913208
0.46983206908891245,0.24226744487578425,0.01481281019984998,-0.0013654966295761697,8.220005220033983,0.46998829802482234,0.23899898262962432,-0.003264353067975276,0.025250187726533493,7.928313587101847,0.4993252754211426,82.57627892494202
0.31814401082379323,0.2455820295455333,-0.04676765459471554,0.0216829320089955,6.281105983376762,0.868435287359323,0.2233537829945163,-0.013914208388852663,-0.04244186505122581,6.538441398942911,2.586829662322998,84.6397819519043
0.5948390225150072,0.22982987879420344,-0.025710049158929417,0.004223475312599832,8.64246738882462,0.5946606638065051,0.22924065803821914,0.006456687878891601,-0.002757361737656387,7.657089984758939,2.0113022327423096,84.63083148002625
0.5535775850486568,0.24849372023759292,-0.023106705231947078,-0.01566959761361464,13.46966379703712,0.5533510415504042,0.2256194297484831,0.04882733784262494,0.049292869444936535,13.556766867190735,0.4039313793182373,85.06029748916626
0.3730375919870715,0.22518134237720416,-0.03130451874325994,0.017166525929814727,10.619397678557883,0.3727462049277751,0.22839469497139311,-0.011496419265580413,-0.00022585257964733568,9.663277994171564,0.5913310050964355,82.26200699806213
0.5433240443516643,0.23648066318660224,-0.023258359976756973,0.030940689708550337,6.0825516871021215,0.6042420968545288,0.23213088277580843,-0.005212210941544587,0.007288447768960135,6.404296988005028,3.9190776348114014,83.58777618408203
0.9558693387618458,0.23607776746869372,-0.03185910637955984,-0.02882064975602157,5.491796533117648,0.9031835552827685,0.24041497495446598,-0.037656690363663786,-0.004841911470545274,6.509796519526415,1.536815881729126,84.86426877975464
0.3729033797480143,0.24897966211119973,-0.022637835348244807,0.0016281258748382377,8.013517658832443,0.3728915404567113,0.23902494609291103,0.03603849732231862,0.013340324928213548,8.334824828905214,1.895596981048584,84.69575643539429
0.6654776898716914,0.24237538206954384,-0.016907091112481544,0.013020857559104856,7.759309670550048,0.6654962361570421,0.23555400041420113,0.007198427009051232,-0.009038880719406665,7.985521471574483,0.29337620735168457,83.97539901733398
0.5934004519750349,0.24499615926226143,-0.03817221640267106,-0.04669141756436556,7.227679829476417,0.5930218826739775,0.2345325650098412,0.01203373827333147,-0.016416959324044487,7.32396362441473,4.11395263671875,85.18939518928528
0.9198615404231798,0.23794889529852942,0.009160404885762516,0.008222807689091262,7.067867315400225,0.5960193941303604,0.24881240186583414,0.0334697744189497,-0.029243270014223617,6.417350488698294,2.3620805740356445,85.27817678451538
0.5927744871537179,0.24002960732908185,-0.010800006374137326,-0.045821218514114206,5.285633929870133,0.8682620584694699,0.23737450324011106,-0.0339671109336548,-0.035732942684327224,6.528594130654142,0.06524419784545898,84.74395036697388
0.9650257671062152,0.24331487946551525,0.018573959688242797,-0.038839083499475305,6.697605096297915,0.925764200880475,0.2427539960346563,0.005326670177066353,-0.02541460051869318,6.5635063311653,0.6535718441009521,85.06380295753479
0.6252216076572973,0.2286559784056469,-0.0013032684876282188,0.0335233741524788,7.128581346946749,0.625185146995904,0.22921679190348318,0.00570967524070172,0.00986710343202464,7.581171569002933,0.059293508529663086,85.55203890800476
