lambda0,eta,chi1,chi2,snr,predicted_lambda0,predicted_eta,predicted_spin1,predicted_spin2,predicted_snr,TPE
0.9728710540784806,0.2435118030733655,0.012328346553498494,0.042740287642403105,6.2323309434007585,0.9697015945343035,0.24074139365759273,0.0064313137556762726,0.03140363966470011,5.974671511417921,10.845569610595703
0.43258592568923226,0.22392372741721991,0.003364252356877505,0.02158351034000114,5.707967183152866,0.8152152377714488,0.238021521002251,-0.03871404133288372,-0.029443281225803676,5.9648285388447,12.724764585494995
0.5987586455230084,0.23774950620099647,0.019336310323253753,0.04113780160288985,5.359553605347742,0.826394944361714,0.24022219633978897,-0.03698232913035412,-0.005712078925722367,5.993712158622235,19.405094146728516
0.5822129762391549,0.24024105095486584,0.005040227095641191,0.03871916976389819,6.537299096347183,0.4407458484446408,0.2462546894761838,0.04739890191100232,-0.0018472944368138067,5.992532664077722,11.013757944107056
0.7011801694088541,0.24960498499760417,-0.043014955209025346,-0.019670766128519326,5.6496497404150094,0.9113525607600222,0.24027359856533084,0.015096062680827986,-0.0055117899261721585,5.991393854096975,11.382551670074463
0.49387058795557565,0.2416139567779757,-0.04928630065082973,-0.021392019736298153,9.332073193357802,0.7627104137982662,0.2441932835547279,0.04999361740474506,0.04692838254289188,5.981300732110399,11.069066762924194
0.903784378095017,0.24275422347799375,-0.04805766590666175,0.0025831664609435173,10.650943925408,0.4408386003114908,0.24815456517019005,0.03796395268654147,0.0024340875843338584,5.96815756831604,12.82480239868164
0.9910311282155833,0.22225963330717297,0.013354799472955203,0.0006810713522958159,6.516821104037345,0.7140107271761144,0.22874305086970825,-0.04012049317074715,-0.004406136573127783,5.962606791219451,11.20935344696045
0.8590654941815855,0.22589144968221508,-0.009065541402598833,0.0334583819402947,5.402062600191168,0.9761761940251186,0.24302925773884054,0.011085527885635604,0.0009727615203568764,5.9326126196907305,14.71235966682434
0.4850916917057625,0.24490794850825312,0.04009694707806302,0.03773931885225809,9.733879798623686,0.8038389272437754,0.23080541902149837,0.012873652842055591,0.0008133704784607728,5.985481573470466,11.419278860092163
0.36109819783986197,0.23614560979461258,-0.01481492834497368,-0.002292388329934822,11.690723643813035,0.752419359553115,0.24322392038073876,0.046199712937284254,-0.01219601448542236,5.999396329065468,12.497497320175171
0.8425354904302016,0.2475063500122341,0.04613095755677851,0.0064899619883560175,6.856842618842847,0.6990784792000364,0.2465655829134241,-0.021967443371334276,0.01581054820470032,5.8750347086070205,13.32175612449646
0.8178178698972988,0.23266970145905821,0.04898652528805501,-0.014114095337691056,8.02339470877239,0.672145804735401,0.23590293114071903,0.013544774012996134,0.030634932576951865,5.9370219549695165,12.085140466690063
0.7168870763448703,0.23258662068982772,-0.03787527700706916,-0.005894667669641432,5.452341693365932,0.9572303665833233,0.22376127279634922,0.018981326394065225,0.04947060815121922,5.914723018278732,12.027511596679688
0.5860175634491412,0.2459187641237146,0.004875031492497947,-0.04034588755413047,5.809235953349796,0.6268514742842057,0.2458538762125467,0.03576232790450565,0.04587742463711348,5.844023188217192,11.771700620651245
0.4161389284240907,0.241277281280343,0.012640249424784575,-0.04031739313962688,6.137002777290065,0.49436936794332464,0.23888149844210402,0.031346497061438695,0.020666188942333297,5.969942696076452,21.491199731826782
0.9991575496208771,0.23806404690599112,0.016481587594535954,0.039090858288071614,5.690222178109803,0.9763912904410177,0.24271414979419725,-0.0334787830996121,0.02150462969643869,5.989915084978252,12.867300748825073
0.4197650679269269,0.22403420341178598,0.047097128191724305,-0.029431017622935075,5.987965794055992,0.3758698879857705,0.24301585072851128,-0.01618513094669331,-0.02468465428912739,5.966139984586634,11.503412008285522
0.3839292897255304,0.2429500440715601,-0.006371370155166492,-0.044956447933821087,6.512202635998317,0.8260202417930456,0.23795800052681174,0.025256173811566487,-0.032021865507496444,5.989719836445459,17.702773809432983
0.4714456275060716,0.24184696614778722,-0.026166185443983737,-0.022446202483776136,5.904328616374917,0.5682821045956529,0.22736809383637294,-0.028156396232437944,0.02567922242355087,5.988058559943241,11.252537965774536
0.6582957009689118,0.244735740583206,0.010789087092119398,-0.04628366354709778,7.123096286067364,0.4164045075162192,0.22715909123898,-0.014170095565395925,0.035962551245601,5.999069066058986,11.348856210708618
0.7511479898024847,0.23006578081952295,0.04922190333774597,-0.01875214311728265,8.47744972439766,0.9300560528984279,0.2341549000043625,-0.03540266902356048,-0.04816256191863297,5.8809329870072276,10.970347166061401
0.49163829387886654,0.22766010103118442,0.0009939794021552179,0.01157634938437696,5.3349628258605435,0.4834313668175247,0.23973666565539,0.020389960455045104,0.039560396825423595,5.906471053359661,18.25932002067566
