lambda0,eta,chi1,chi2,snr,predicted_lambda0,predicted_eta,predicted_spin1,predicted_spin2,predicted_snr,TPE,CMAES
0.48568358544965007,0.24479579439969298,0.035024790374859796,-0.04406047866340795,6.68912848272335,0.8678396214766245,0.24023120468656095,-0.04066544217431031,0.011000536460917906,6.526603018171675,11.212319135665894,47.51611351966858
0.7048712796386392,0.23181380160168802,-0.0031619143171659828,-0.027729131695014397,6.907156896090219,0.7045313874019914,0.22691144407916544,0.015034355644723468,0.005456558416514781,6.951857125306361,2.5354738235473633,48.59311032295227
0.7908581504349663,0.22921962112026328,0.033349089257941916,0.04831320395606953,8.328521236199073,0.7911954740952738,0.23767013103251453,-0.015796546676307123,0.009155506026301517,7.9182612219402175,4.652482509613037,48.30751585960388
0.8475555109976031,0.2306354981328863,0.04132307152568121,-0.026049441260382847,13.905162885153315,0.8477290240161907,0.23492880444573877,0.011205915917386136,-0.0035221709162686493,13.696639140716211,0.16569972038269043,48.5673770904541
0.8020784765950913,0.23798665142193332,-0.02882407641639652,-0.04001231176347645,13.456866963998765,0.8021398375589022,0.23651853816036764,-0.03893028779462789,-0.01911906271552767,13.432536366047223,1.2951853275299072,47.77879810333252
0.34287585654228364,0.22579320858688393,0.008939237652211017,-0.0035150184253906064,15.826169608137887,0.34287496410573687,0.23064823187713657,-0.014886929226146477,-0.006661883079088202,15.79298154705915,0.008008480072021484,47.54695725440979
0.47237401687855807,0.23332132486797247,0.03747630877910804,-0.04417683909407403,8.889429599777825,0.47185578999764416,0.2424961664200893,0.04236912426891955,0.033287436618511676,8.95731636160437,3.9225258827209473,47.62607717514038
0.41775327656412303,0.22768087967081116,-0.013749977061795517,0.013427527126546837,7.79450831760331,0.41742694205076325,0.24159173410472073,-0.022178481137457812,-0.032871885882688245,8.612581761249036,0.5636105537414551,47.80934143066406
0.8882004078124756,0.22670902266653867,-0.003839838539037646,-0.017870690527437,11.819202163301021,0.8876814034639271,0.24088322122367367,-0.03778868023164155,0.0021142179789807036,11.351608648697724,0.18854641914367676,47.56973958015442
0.8681484415700484,0.23953384176329928,-0.026821996980132046,-0.03599382542890515,6.266984991731626,0.9031466823794492,0.23494827139538677,-0.02242856735533988,0.008140122179031171,6.517357434148754,3.8812813758850098,47.59022068977356
