mass1,mass2,chi1,chi2,snr,predicted_mass1,predicted_mass2,predicted_spin1,predicted_spin2,predicted_snr,TPE,CMAES
1.6443384384413036,1.6753757782705967,0.0022807325740093823,0.04732182962436435,5.471844297812881,1.795436094683682,1.0357620922278454,0.0341100763162174,0.03921080840407774,6.177358842940523,0.00628662109375,47.93839931488037
1.7596222485916784,1.7535347423490295,-0.04540551471471504,-0.010236633694174858,7.669216433153298,1.0684199306122677,1.1163800586976667,-0.021330055416344217,-0.04884530211598562,6.012707313286884,0.3439610004425049,47.223716497421265
1.0142798246654339,1.872882173825832,-0.0007195583929118649,0.0286632096225653,7.1689257712213825,1.0294364884074396,1.9499044382273372,-0.021011854822728826,-0.046619609516249945,6.20666399408803,3.2055537700653076,47.70774602890015
1.5077881087365625,1.1943915318168217,-0.04190777552527822,0.013540557670061015,7.448402773711496,1.3106629043950375,1.0431286631904948,0.006781278726404004,-0.040173552587846155,6.019038621881431,2.0042519569396973,47.615870237350464
1.0897956915871325,1.6638689981702117,-0.01711798724882895,-0.00039962010844858675,11.553592734594792,1.158336964756814,1.4825406868496787,0.018905729974128666,-0.0312902557560087,6.060207611871747,0.5115358829498291,48.09135627746582
1.3445929356001791,1.9535795143364374,0.03909632535535994,-0.02213092997582601,9.159627669784731,1.750411925121826,1.4909673493118898,-0.045952568424589356,0.027997419270294935,7.835592536823484,1.1775627136230469,47.995157957077026
1.8738539444651536,1.6595920542207843,0.006012382092233905,-0.01862722013310998,8.638073617985222,1.6280778883830707,1.9522607981020783,0.019446674705091354,-0.029914060631811245,6.017741050048965,2.4746267795562744,47.8241229057312
1.9213168387546042,1.8869978358948738,0.004811497195763181,0.02516923134828089,7.106302981846494,1.717182668558861,1.0943677155638611,0.019855720507745783,0.03293245979671282,6.085955843382041,0.7960870265960693,47.725531578063965
1.227603016534153,1.4200048305622226,0.008802750526028635,0.04126221458398796,19.33567827096466,1.2990820046344342,1.3431531689822298,-0.007041019158060423,0.006000047544320979,8.189167509852108,1.5133085250854492,48.04162335395813
1.6398147788478021,1.5250255103435242,0.018901021421752914,0.02848265074983991,11.831990526932232,1.4599588979031572,1.7078539570906126,0.007304383671495801,0.020865609339311295,6.023055731322589,3.1204850673675537,48.243499755859375
1.4382530444457517,1.2251185094539512,-0.007274449985714651,-0.022811112598107433,13.387140935316664,1.867932778535905,1.2037858017351182,0.014916400529859597,-0.023527677743292823,6.068054499616265,1.304701805114746,47.567896127700806
1.4224868874263006,1.8268375891006448,-0.01910706686951047,-0.019504637558157036,4.900561953779855,1.4245206321396837,1.5646994139306272,0.008025621870601385,-0.04039597848891642,6.0671922050228595,4.001728534698486,48.178311347961426
1.57100573460519,1.4038734672681965,-0.030725639971111354,0.035359219082492774,9.316407702391068,1.8600577162916372,1.5918695499845599,0.019314628360999134,0.007747364481972424,6.017304128331982,0.36339306831359863,48.02725529670715
1.4007750390898919,1.4466642021544915,0.0463004607764612,-0.00012949079064107638,7.586491485184593,1.8753650838883007,1.199832387963577,-0.008889871411390316,0.04638775502833975,6.093565125565199,2.5666449069976807,48.12667655944824
1.4651446062737805,1.7577064276030645,0.014599397031314104,-0.027004731350331712,7.685067906096904,1.2843193795353351,1.3334653100126626,0.015385455423269523,-0.04400179255475148,6.1527165196987745,0.01767897605895996,48.180206298828125
1.5961980782336695,1.1631838454676606,-0.037747280889451056,-0.04975659803650461,10.835985075517124,1.8566600857390139,1.2402659787677361,-0.024421083794485637,0.03153764628843423,6.022047096346477,1.7220687866210938,48.15371799468994
1.0649367146345161,1.1859069273553335,0.014930163208147329,0.004165625394134273,7.456226453096695,1.8886801632597228,1.9991644068691619,-0.00697059771449517,0.035066738388933136,6.039069861793692,0.09366321563720703,47.62658929824829
1.1201094596183439,1.507016303358836,0.006264616718996231,0.011471554945403153,7.124806278159065,1.95642785267815,1.4788539763521633,0.005236104382603211,-0.005360898473796687,6.000132778755996,0.22002696990966797,48.02871012687683
1.3356218978249568,1.4049106116746843,0.001865055271371277,-0.0162967507329455,8.166375252163363,1.197966418701901,1.5597195682764753,0.038841600441068214,0.04320392978449893,6.591548143139112,0.23655939102172852,48.723002195358276
1.5485376390952497,1.1478337579842735,0.03681707899454359,-0.04798627347733343,5.908935328788661,1.7471977420070213,1.3133502292276193,-0.02842591309638108,0.035898899570604395,6.106806318634756,8.918680429458618,49.24462032318115
1.0035628139904404,1.0098876802970604,-0.005905960213228555,-0.036890790873206396,6.640145257388456,1.954932910839581,1.5495881355441274,-0.030860961047963834,0.015765704570043528,6.297406793918252,0.7381863594055176,49.633382081985474
1.4979913226671713,1.805248421689452,-0.03149279958475069,0.009500632892073459,9.630966140260762,1.3719381927841776,1.980822773514339,0.008977469179177959,0.01315279389466013,8.710265545999915,0.1222071647644043,49.08290958404541
1.7549125603311804,1.0118868213867167,0.024968456685177623,0.015270028573863989,8.688350839757595,1.0039572580569445,1.7655082496305146,-0.023124330008409074,-0.026916843638005873,6.354825645005385,0.06639623641967773,49.015045404434204
1.779097161688983,1.361005687248113,0.041488446517032415,0.00029325012632591685,7.7905287824329985,1.8501987486537408,1.0072297443516898,0.017786245598169232,-0.028306786782929496,6.199533530515877,5.010629653930664,49.24696135520935
1.6278160364623235,1.9365460406679158,0.03977676385558053,-0.0105260860027475,8.023475534359365,1.020289768542779,1.109989178124614,0.013617430074481941,0.03221199681106029,6.137740168609453,4.553088903427124,49.33300590515137
1.2948490115869453,1.2437852653644224,0.028425324521303932,0.002834459073805154,6.759540251471843,1.8002644405551953,1.4861939345101542,-0.007473251689160363,-0.04191271289128241,6.177636876758534,1.6523337364196777,49.07822108268738
1.1044768971357657,1.0990076733927148,-0.019178005893780426,-0.041209001236996196,6.268071822207654,1.0735649348180405,1.7228061595779451,-0.03746900421338712,-0.03500235549098071,6.285011306728641,1.149515151977539,48.88182711601257
1.5552333949589006,1.62679818118979,0.00676653337174369,0.033496645952495796,6.064315996775102,1.5263053477002542,1.0301656500521472,0.002385566298849286,-0.04623750788246692,6.340005969914389,1.0121760368347168,49.368714570999146
1.139242408660055,1.354348568676218,-0.012518971372277789,0.02496254884871675,9.682985887332633,1.9876543347688047,1.7768242967376313,0.01478095512242355,-0.016353759879829205,6.0215589388716495,0.1497182846069336,48.34196329116821
1.139039530092654,1.5568596161623431,0.04038066601070407,0.04436718439491488,13.609954640871992,1.3323417619981672,1.6086180084412307,-0.014321794571547556,-0.04232396552176851,6.0393485400595415,0.7714190483093262,48.534318923950195
1.3300598666279622,1.9194633442426183,0.013145541198895772,0.020750098979938153,7.290324385575765,1.9241448732336957,1.9626213303837639,-0.007451007518451087,0.025355242451464057,6.1218236852545145,0.955991268157959,48.053247928619385
1.1203922129620005,1.6141051200128462,-0.02949886343541699,-0.005905502678062516,7.354629837817528,1.4282220552858096,1.8776893077469405,-0.006770809291967745,0.010155252811892064,6.171140220932199,0.48748159408569336,47.98225235939026
1.190315861487555,1.419667277756131,-0.014500188329481502,0.046530428914670866,9.693019509306202,1.100632400247754,1.5426751669862542,-0.02975979288461222,-0.029088463684175534,6.7528885911826455,0.06944584846496582,47.82219457626343
1.0573887973704472,1.3144813670659254,0.03672790604373638,0.022785410051444355,18.227394261672536,1.3082817064021923,1.064358825738008,0.04018331045540628,-0.04361569901939199,7.4951880502905714,0.0029327869415283203,47.28539800643921
1.8551711124006363,1.3173565623162244,0.01814882847684049,-0.013526654328554037,6.229617685845421,1.5065508629495843,1.5458452909389555,0.00776449496788179,-0.010182798159064093,6.121137600701197,2.2728965282440186,47.494580030441284
1.3349635213853754,1.554449054926445,-0.0204889656097777,0.012232649138640014,9.076297162236203,1.4616904992403512,1.4175479324567575,-0.04149545321256137,0.015376999140548575,8.53809622401157,0.005524396896362305,47.92454528808594
1.9119864981187438,1.3195373856441648,0.0037410576424281236,-0.002123174317184215,7.048206731212298,1.0333270687510028,1.0209021438743107,0.03164572987515055,0.03201151225204962,6.204228761973356,3.2576136589050293,47.98588752746582
1.4130675018172727,1.9274662630093655,0.04944150335908397,-0.0362769729545963,9.088992423152455,1.834661094894635,1.4850870186045344,0.036085681105703406,0.017557066169983915,6.194930126441003,0.7826128005981445,47.26760768890381
1.1415579607407484,1.7978169231614198,0.018616850201465612,-0.018697865442297623,6.506959500145765,1.565744663391056,1.100971174734911,0.014344263395946869,0.03740188527142577,6.014254522432731,1.1962783336639404,46.849912881851196
1.0443311452987079,1.7952416710552481,0.02375435459922405,-0.02110272040569715,8.241541736514986,1.032448224186205,1.9464191594719178,0.002725699714023047,-0.004534427717859398,6.005034488654643,4.541356086730957,47.65576720237732
1.4285868869259433,1.2134473702246185,0.024933294012992047,0.029794769099694793,10.068432442793327,1.8907685706188961,1.191343592227698,0.015441325535128772,0.0378825364672737,6.068600491817989,0.4761240482330322,47.537399768829346
1.6784016713653518,1.41696443972215,-0.006682068374512254,-0.04739926392009877,11.065741617919912,1.9140738811917641,1.5483654225420178,0.014767429230248206,0.01448736799739944,6.015017663471246,1.640275239944458,47.76104927062988
1.136006928315052,1.3991271892741037,-0.003245357483170383,0.004076597965238002,5.5460111941448496,1.533307240579345,1.4899772103339628,-0.005098081944466356,-0.04602367437701361,6.120783795304611,4.348373174667358,47.51352310180664
1.7402117854877759,1.9606571526046066,0.046249342641379185,-0.018759289497534984,8.5869683196633,1.903563399084447,1.7002645230623412,-0.02311009033279834,-0.04498602739722489,6.010834803913865,0.8636784553527832,47.38011980056763
1.3051455632616964,1.1268480603616742,0.0434171961443159,0.039262061801926054,9.58679273575713,1.6769689901985454,1.3312500541460468,-0.04227496779352043,-0.01628495018255722,6.089791068168927,0.5725569725036621,48.0616021156311
1.842798617855157,1.4855968802519794,-0.03779123618513082,0.03587275601042117,8.560793904083766,1.8002837365942705,1.5227888331405495,0.022247956640305194,0.015357883106995752,7.707528263370968,0.13746976852416992,47.67599391937256
1.6744973729568915,1.055659980159176,-0.003145861427578646,-0.023016578265667356,7.9803321683052,1.767188116969591,1.997979724544927,0.02940782212129599,-0.04534043187078818,6.26141595430236,1.0608346462249756,47.59892249107361
1.5967470185620374,1.230418510136432,0.01908761867819847,0.03574523287178938,6.129146745162315,1.7496658726096506,1.5218939970929173,-0.04716046506330902,-0.038446192594325614,6.151152480129572,6.8872153759002686,47.45350956916809
1.514974285159841,1.931339289475829,0.008270768454525276,0.007492520327631438,7.720859270987323,1.883982590354293,1.8749125776315787,-0.00304613833910008,0.0414118760578989,6.060039985197278,2.0963497161865234,47.83409070968628
1.200370962077143,1.0485029928374487,0.022286313217579026,-0.005773551910400923,13.069339826092232,1.5767101140952275,1.692881122420065,-0.010470292446930332,0.028262752306144435,6.005681043487404,0.24848437309265137,47.85022568702698
1.9401180636547086,1.0874126379408826,-0.044799126873149825,-0.015761316515725265,16.464671716439312,1.8410290686546371,1.2201467917193702,-0.015227227468068984,0.031725170114499254,6.042562480698135,0.9342653751373291,47.83234453201294
1.7171121236973237,1.5773154525285613,0.046034175932163204,0.0376463914469322,8.135222553201588,1.9366521384537738,1.9476726882454196,-0.046819793480995776,0.0262266354602399,6.290554308354562,0.09351921081542969,48.46722173690796
1.019563638809157,1.6352201633921752,0.009647955706735864,-0.0062756488097000865,4.899299289088894,1.8711524148301355,1.4331207377800128,-0.017158366945468285,0.02655019074621251,6.2453289176691404,6.116722583770752,47.945618867874146
1.5395960673602929,1.7661779144525127,-0.011398822526488682,-0.01991022466068744,10.428782890925243,1.817510031686636,1.4968935979384743,0.01695110611999171,-0.013210803632279739,7.600079723217679,2.5845072269439697,48.19411587715149
1.2751310112506904,1.5951031590896014,-0.016708067206551172,0.013252290439890388,7.871561838592753,1.4889496842782732,1.3640578484368335,0.028240796068335988,-0.021566641049979598,7.399509607743327,1.534512996673584,48.266796588897705
1.1766357065475588,1.6728139043233157,0.022282133469674392,-0.00333474515977282,11.42067442456471,1.2385500288511777,1.6015911100273603,0.003588150379794408,0.012938920917513204,6.218517833742416,0.08092761039733887,47.88389587402344
1.8981379527972253,1.5869309031726782,0.025284516102371743,-0.0053583438428342,8.317224068047363,1.9232263083638015,1.834573175499147,-0.01065329454527702,0.0025974071164999325,6.396919286473755,0.4038505554199219,47.7214777469635
1.4812508508985975,1.3529509157564414,-0.008519599813180387,0.02441214245068027,8.411785082368898,1.0602958668843872,1.9185118354838124,-0.042238834545485285,-0.03255595148006773,6.329943430687619,1.0547428131103516,48.144043922424316
1.469661108671792,1.2957892174105186,0.001699970635856099,-0.01716052927231687,8.766055123294631,1.7797104725188957,1.6092186380999254,-0.03714233591790258,-0.044694612154193104,6.324932595858939,0.9685745239257812,51.96376919746399
1.1186911148806993,1.6533909916021496,-0.019093549702883895,0.04866587825297791,14.874482938259725,1.6369363265449983,1.1275227223220472,-0.025503511453663755,0.016634457503087587,9.018479254640743,1.5207185745239258,48.22402477264404
1.2041987513090329,1.7392571470759721,0.048785775219224725,0.028230687611140656,13.815708073154203,1.301374925804792,1.3169218566111422,0.04705046371099171,-0.04588284178489619,6.333278851411843,0.05287337303161621,48.06387662887573
1.4842412394440507,1.6667559855635778,0.03671880042069281,-0.017404965172393365,7.959052205525519,1.3029454980120159,1.904177837103028,0.005455372779410533,-0.018048718673786955,6.02411408233348,0.28114843368530273,48.163976430892944
1.2880096552203768,1.6844503690269315,-0.015964915955353036,-0.02163791507191173,6.663695972607959,1.3309181332749462,1.6279706997193033,0.002878881978997778,-0.03732629493183261,6.765238222780821,1.5580949783325195,48.209944009780884
1.8041524260985633,1.3581856400383574,0.02061206527432964,-0.044170513975821384,8.974012636220438,1.4497112652525863,1.8396160891807969,-0.04221910884582574,-0.03427006578658919,6.403679423917059,0.3297407627105713,47.514503717422485
1.4767199430346507,1.546164630382255,-0.0012968546423534968,0.04965553686681577,9.55545271765414,1.7942178851210109,1.6850993318414202,-0.0003835331358103874,-0.007490275536231859,6.078421940304753,0.08522820472717285,48.08156108856201
1.2243756082697277,1.8299453173567317,0.01544511143673219,0.03324465297139366,6.711435525869729,1.2483182253975535,1.3726128034585137,-0.04668683832705592,-0.0005847796149936004,6.085847856219124,3.602437734603882,47.92062854766846
1.3287369475849617,1.3273437118151636,-0.019959940465528347,0.03617157217078509,9.325552455783424,1.816183704731399,1.0609697543100411,-0.016106307274448145,0.020934709593876735,6.0491883343642705,5.2372519969940186,48.00808930397034
1.2577794478740647,1.2571301043644505,0.042677906999132306,-0.011788387531840819,5.716903154531275,1.2019330450031749,1.5611474431865966,-0.02194035022444349,0.045578539967793014,6.20290380837402,0.4616129398345947,47.562742710113525
1.4055461040698778,1.8047957469505231,0.024873280243183943,-0.027852416248636304,7.430580637469207,1.3596365865517628,1.86669530952896,0.0032875887691485514,-0.04149162986243339,6.582409332106982,0.9435868263244629,47.914244174957275
1.2076336666243193,1.0736799943546955,-0.00664603136144537,-0.023159493714487025,5.3823110418226126,1.3731462195416428,1.355546333481795,0.009099025437546829,0.031039852343431203,6.482957176827933,1.522233009338379,48.95166039466858
1.483805022587521,1.306684780097421,0.022811690021845632,0.012843146802700614,8.170532645844327,1.276611611117231,1.1028170037493588,-0.0010995408289427612,0.012932265728555159,6.040388201208675,0.43080973625183105,48.4369432926178
1.7154103871833444,1.6089016193020065,-0.02636420430244515,0.020077114406245905,5.218233192583107,1.5041089303763684,1.7792724741207804,0.0006244396599945638,0.02827599281114897,6.08827301447258,5.865549325942993,49.00378131866455
1.934038344577111,1.3542158623804432,0.03127676459932263,-0.0032990983026202417,7.660023397194444,1.0907648893097834,1.5820586966613217,-0.001579854803098339,0.0404667442978641,6.2829165607376565,0.4222121238708496,47.673338413238525
1.1993013146580789,1.8143922566476924,0.013211421667697176,-0.012487031558654736,10.497587405986925,1.2473903962683361,1.9354312295283524,0.020841596644970165,0.029557917871364203,6.045791638568591,0.42177772521972656,47.96026682853699
1.4118361839122033,1.7603088778166422,0.004175677128534519,0.036950228561130685,11.651361098327094,1.8552924018599792,1.3410985620285645,0.04055851105625973,-0.003394193243482932,8.250045215041528,0.1998918056488037,46.398512840270996
1.8771492500237517,1.0821296019805313,-0.008257078963151976,0.01617495844974129,8.600989101730338,1.0678737397624638,1.900497785741913,-0.04086835117947205,-0.02292489960065225,6.720492490035664,0.017956256866455078,47.27330827713013
1.0672519035544,1.8574047047481521,0.0295245098570788,0.04279887634953561,7.440270393477421,1.8642673491544888,1.2068096926018494,0.03860899725744743,-0.00042430901748048873,6.022153461570874,1.02968168258667,47.42467427253723
1.9725332007812781,1.9344352619146177,0.0489261172665459,-0.016121671077377345,6.842189415508518,1.3064627593420242,1.7114350584116942,0.00803112479735045,-0.04932349481690543,6.011457006784489,0.040189266204833984,48.282816648483276
1.084107257121321,1.973770984313815,-0.04614566776785222,-0.010816491619511467,8.91511208880433,1.573111618956034,1.9241840238156034,-0.038299361868513446,0.010399707095660207,6.210052901562548,0.18686747550964355,48.022740840911865
1.027141051388592,1.3133387628477518,0.002468139783347423,0.005418941311314054,10.440734734064584,1.533201898637824,1.7439315140823144,0.0026218105256166553,-0.013941336090731794,6.018467454173279,0.4374525547027588,47.62885594367981
1.0954418995905166,1.0554106617210537,-0.0163118429450275,0.03478925898613654,5.7791430136283175,1.869015452471845,1.535416155151786,-0.02353511468101703,-0.025491808702174976,6.365496557277061,5.864787578582764,47.70725774765015
1.8381969504099511,1.565930902383811,0.009391582646647058,-0.04670036001116206,7.016831834202154,1.160407536835518,1.063451579823076,-0.019482234635274355,0.04862745308002649,6.033157482987778,2.5457732677459717,47.83046770095825
1.4279284433791049,1.848832601616544,0.04095844766606921,0.01838991377377061,16.70301805545128,1.5936937317091884,1.6441503250693899,0.04936630542803042,0.03783742761540213,6.744661627020317,0.5019240379333496,47.38531970977783
1.8962493844572959,1.234795352033395,-0.04451298342314505,0.019698419231396203,7.2631777249074565,1.7901389316691296,1.4944201962471557,-0.008787837258973898,-0.03234333437495957,6.254568075807863,4.454704999923706,47.98520302772522
1.616714361430844,1.098363840682678,0.04108738748883718,-0.01821936897687392,6.888641678175098,1.8342467132946025,1.8147510353537686,-0.033993198509608996,-0.031202475314925895,6.01986111890575,0.1503736972808838,48.00642514228821
1.9570955735185511,1.5330540788468006,0.030772375528785825,0.02826532472313438,6.323023554098639,1.0670510340766013,1.7178992653159433,-0.025769805832766862,0.027862928694718105,6.100210654572355,1.187041997909546,47.80337047576904
1.5031137970896324,1.8714317216627214,0.0002472847325005398,0.04277408996542509,5.651998508595434,1.369230064938043,1.14090936831338,-0.04364665964284534,-0.0465188988131102,6.236475405602704,0.025458812713623047,47.84486651420593
1.4127925579846774,1.2904263934585434,-0.025274996984428113,0.016710261639865637,7.670431999962148,1.9074725779029256,1.9759883557627846,-0.010041420429640993,-0.04131256442291842,6.10294786772524,4.501285791397095,47.97150707244873
1.984113440950157,1.8678702947928314,-0.000873019586497957,-0.001612178568399493,8.177356585131093,1.452109678991615,1.0350592765518607,-0.033034101232015486,-0.03211127965839387,6.137248504403891,0.02442336082458496,47.530534982681274
1.895704406557512,1.8084547397488047,-0.03698820088150315,-0.02731732028821814,8.072070118256017,1.9863375220323178,1.7306093487413743,-0.04951964897603826,0.041236981448850435,6.206000256875465,1.3733437061309814,47.69601058959961
1.491521480613558,1.3259406177575501,0.0446246939232616,0.036699433321654706,6.655706044504781,1.6747867509660654,1.1029862997537503,0.012024165514528989,-0.010323962869268118,6.328614643403912,1.429964303970337,48.34071493148804
1.6835537335421482,1.7559941523716525,-0.009269579601178544,0.01961950364589847,5.826201478753532,1.7964877201530893,1.4889352695168934,-0.027316164468670724,-0.015165092401123393,6.0426997293153155,7.229260444641113,47.52312254905701
1.5673380117875646,1.7908420936514964,0.020544432538405294,-0.0001225535463744709,7.490646313823538,1.0002640817983446,1.1580964295431875,-0.026412435870910685,0.011024798697093188,6.297209643852741,3.642608880996704,47.92896819114685
1.6500844720981127,1.6207078705149676,0.03865356152004436,-0.027299705193666424,9.43716696448166,1.4375225094134607,1.300698035299515,0.012169705351593806,-0.04290356155551955,6.071026839352367,0.003105640411376953,47.627352476119995
1.0460941697869992,1.7994615073660483,-0.02876319980975608,0.04352485290180094,7.828031837879851,1.7236722267011293,1.39000908280473,-0.02485694294446645,0.02653213602907856,6.009165503096604,3.455202341079712,47.82401657104492
1.7890624325496347,1.7006965669633543,-0.01602644301431988,0.0320072222617572,6.8549438644742535,1.6287016765629472,1.866240784809342,0.0030174593796068443,-0.04134640329803349,6.470331587504057,4.601776361465454,47.712748289108276
1.1170772370695747,1.761279987474396,0.023299063256560365,0.012389460606761937,7.690443369161409,1.5488576875790219,1.9567792891772182,-0.010458622392465216,0.024321045834512386,6.0726183231363535,2.245772361755371,47.48697757720947
1.9042978980235716,1.0917508120813046,-0.0267312695726323,0.03768499370784871,12.411704300172344,1.008290123431913,1.0458151229982997,-0.04594119037233592,0.049953534658842697,6.575900809722393,0.011342525482177734,48.12581419944763
1.6756046135998737,1.3466470530179937,-0.025699027096779483,-0.0007300927346083341,7.077262462836865,1.972522792906858,1.7903991466279783,0.025475827802713305,-0.008726247499246659,6.335132004130596,0.06179451942443848,47.9432168006897
1.3626752532864868,1.2744014913137174,0.029960921917215236,0.041571694565615866,6.549385502831188,1.6075485223767072,1.4880972635902756,0.020132225442351843,-0.01745916541203624,6.001801063084006,2.0772483348846436,47.8025381565094
1.9212673676846497,1.318155360242638,0.00680274415910407,0.0419952542548782,5.6927599270305835,1.3850311396718735,1.9304285856879853,-0.03739749411719865,-0.032388707827682946,6.326042797797128,12.612378597259521,47.94103693962097
1.773476665031429,1.6842583906980444,0.017196930207421107,-0.023041781808281182,6.514783729711871,1.978836138402929,1.7862080227794128,0.030684705129844572,0.04389846261002077,6.057251895093044,0.008378028869628906,47.53695034980774
1.0452644569044376,1.527944256835094,-0.04359872412022453,0.02595690193496547,6.339766846056724,1.6695511485281374,1.1370163042164079,-0.015941443520909943,-0.0184975025183092,6.022715040777317,2.0076112747192383,47.72301435470581
1.2769612724054706,1.5356585230646054,0.03259486898450213,-0.04642527629766061,8.671938337834854,1.1777820884245287,1.6692981599396262,-0.01686606769652809,-0.019229139001239196,7.005220007351773,0.022233963012695312,47.943968772888184
1.883250733495931,1.886615754658766,0.01611075113243661,0.030195086582614244,14.36390470923749,1.7645370553452657,1.3253188770375999,0.007395915893471259,0.010889415475162263,6.113675033366969,0.889270544052124,48.07678771018982
1.9800579197888017,1.142408197228518,-0.03998337940090895,-0.038361005175877864,6.748712482416616,1.9049227769383474,1.0504667198020279,-0.039702412669858925,-0.03392678275758003,6.135337131200568,0.025151729583740234,47.72858452796936
1.5349474047231253,1.675509196806836,0.04381721138834688,0.03949609580052131,10.544082362001756,1.5478472420875713,1.475577822562882,-0.040808348770139447,-0.02366910359506872,6.006949834723841,0.36871838569641113,47.83667206764221
1.046991212816514,1.9421039471051165,-0.010091676502067194,-0.04134169693568739,7.957714470865259,1.7536659900446623,1.5252271653775742,-0.0017749417332704105,0.021741773566392744,6.041887822486035,0.8983457088470459,48.09375858306885
1.1224081734981297,1.603093944211249,0.016346340811282098,0.01299509725631709,8.189977404357505,1.1832538585249635,1.901908056756023,-0.04749735443013323,0.0009716632346572288,6.15642836920593,0.410825252532959,47.9295597076416
1.2938810544172834,1.5983907676161633,-0.026079720517707183,-0.04794645981791025,6.006759450402606,1.9789748975445272,1.7833685006586835,-0.02189043807059853,0.010736568500971697,6.354741273311688,0.007851123809814453,47.922486543655396
